status_id,status_message,link_name,status_type,status_link,status_published,num_likes,first_page_comment,comments_beyond_pageone,num_comments,num_shares
278833668796523_862637280519668,"Acer Liquid Jade Primo with Windows 10 officially announced, starts rolling out in February

Read More: http://www.thetecholic.com/acer-liquid-jade-primo-windows-10-officially-announced-starts-rolling-february/",Acer Liquid Jade Primo announced : All you need to know,link,http://www.thetecholic.com/acer-liquid-jade-primo-windows-10-officially-announced-starts-rolling-february/,1/5/2016 10:59,0,0,0,,
278833668796523_1080247185321830,Start the year with Acer #OhTeri bountiful offers. Get Unistall Antivirus pack for 1 year and lifetime data recovery pack worth Rs. 2490/- on all Acer laptops. Also get exciting EMI options and JBL GO speakers on purchase of select notebooks. Know more http://bit.ly/1Rjqeqo,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1080247185321830/?type=3,1/5/2016 5:30,18,2,0,,
278833668796523_1080133828666499,"Liquid Z630S with its Selfie Camera, DTS sound and long battery life is indeed a showstopper. But it doesn’t stop at that! The stunning curve design makes it stand out, and how! Find it only at Flipkart http://bit.ly/1kUxqze",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1080133828666499/?type=3,1/5/2016 0:30,20,0,0,,
278833668796523_1079736988706183,Where  is ur customer  care service centre  in odisha for acer mobile,,status,,1/4/2016 7:50,0,2,0,,
278833668796523_1079675838712298,"Acer Aspire E5 notebook will make you go #OhTeri! With a suave fabric finish, 12 hours battery life and more, it has everything you need in one sleek design! Know more: http://bit.ly/1Rjqeqo",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1079675838712298/?type=3,1/4/2016 5:30,27,3,0,,
278833668796523_1079577088722173,"Always multi-tasking? Now do it better with Liquid Z630S’ Float Apps. Browser, Text, Maps, Camera, Notes, Calculators and so much more, minimize at the touch of your hand. Find it only at Flipkart http://bit.ly/1kUxqze",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1079577088722173/?type=3,1/4/2016 0:30,25,0,1,,
278833668796523_1079123788767503,You couldn’t have a better start to the New Year! Get home an Aspire E5 Notebook on Intel® Core™ Processor to get a free JBL Go Bluetooth speaker worth Rs. 2999/- on the spot. Go #OhTeri at http://bit.ly/1Rjqeqo,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1079123788767503/?type=3,1/3/2016 5:30,21,3,2,,
278833668796523_1078581945488354,"Usher in the New Year in style with Aspire E5. Built-in DTS, Authentic Sound, True Harmony and faster Wi-Fi. Everything you need to rock the party! Avail #OhTeri offers and get offers worth over Rs. 12500 by paying just 1499 extra. http://bit.ly/1Rjqeqo",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1078581945488354/?type=3,1/2/2016 5:30,30,7,4,,
278833668796523_1078578568822025,"Will be giving it for repair for the 3rd time in two months. Y are you guys looting us ??
And you guys don't even reply ?? Y don't you'll give a replacement ??",,status,,1/2/2016 5:13,0,2,0,,
278833668796523_1077787552234460,The New-Year-New-Me time is here! May you keep up to all your resolutions and do great things in 2016! We at Acer wish you all a very happy and prosperous New Year.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1077787552234460/?type=3,12/31/2015 23:30,68,4,5,,
278833668796523_874662462651126,,,photo,https://www.facebook.com/photo.php?fbid=874662462651126&set=o.278833668796523&type=3,12/31/2015 15:14,0,0,0,,
278833668796523_874662405984465,,,photo,https://www.facebook.com/photo.php?fbid=874662405984465&set=o.278833668796523&type=3,12/31/2015 15:13,1,0,0,,
278833668796523_1077346818945200,#Happy_New_Year :-)),,status,,12/31/2015 7:58,1,0,0,,
278833668796523_1077305742282641,"Do you like to #KeepAsking? Then you’re in the right place! The Aspire E5 has all that you desire. With Acer TrueHarmony, Faster WiFi, Acer BlueLight Shield and Windows10, this is the answer to all questions! Also get FREE JBL GO speakers on select models of Aspire E5.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1077305742282641/?type=3,12/31/2015 6:02,53,2,0,,
278833668796523_1077214558958426,It's a shame that ACER can't solve a simple problem since 2 months. Case id 1543148I,,status,,12/31/2015 1:30,0,0,0,,
278833668796523_1076708975675651,"Laptop to tablet - switch in a snap, smart features, TrueHarmony, automatic screen orientation, Windows 10 and more; essentially everything you need if you #KeepAsking. Do Great Things with Windows 10 on Aspire R11 http://bit.ly/1Rjqeqo",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1076708975675651/?type=3,12/30/2015 5:30,63225,124,50,,
278833668796523_1076594219020460,"The Liquid Z630S is a phone that doubles up as a sound system. With DTS Studio Sound, you can reel in the professional cinema audio experience on your phone. Available exclusively Flipkart for just Rs.10,999/-.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1076594219020460/?type=3,12/30/2015 0:48,41,2,2,,
278833668796523_1076502949029587,"Acer switch 10 E worst product,and worst service support,two days old brand new Acer switch has battery problems, when I contacted service centre no body will come from last two days to attend the complaint,really rediculas.",,status,,12/29/2015 21:30,1,0,0,,
278833668796523_1076187862394429,"Your wish is Liquid Z630S’ command! Say ‘Selfie’ to switch to the front camera and switch between modes. The phone recognizes all your voice commands! Grab it Flipkart for just Rs.10,999/-",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1076187862394429/?type=3,12/29/2015 8:48,51,2,5,,
278833668796523_1076111315735417,Get Unistall Antivirus Pack + lifetime data recovery pack worth Rs. 2490 FREE with Aspire R11 & Aspire Switch 10E. All this and more with #OhTeri offer. Know more http://bit.ly/1Rjqeqo. Windows 10. Do Great Things.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1076111315735417/?type=3,12/29/2015 5:41,56468,79,48,,
278833668796523_1075558352457380,"End this year on a high note with Acer laptops. Free antivirus pack, EMI options, extended warranty and a free stunning JBL GO Speakers; we have offers of every kind. Know more at http://bit.ly/1Rjqeqo",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1075558352457380/?type=3,12/28/2015 7:49,40,2,1,,
278833668796523_1075546042458611,,Indian Express,link,http://indianexpress.com/article/technology/tech-reviews/acer-aspire-e-15-expressreview-great-laptop-for-work-not-for-play/,12/28/2015 7:16,102,0,0,,
278833668796523_1075506355795913,i have upgraded my 4 gb ram 8gb ram on acer E15 573g will it effect my existing warranty or extended warranty i have extended my warranty for 2 years,,status,,12/28/2015 5:34,1,0,0,,
278833668796523_1075490452464170,Now use multiple applications faster with Liquid Z630S’ 64bit Octa-Core processor. Enjoy a power packed experience with 3GB RAM because your smartphone needs to be at par with you. Buy yours Flipkart,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1075490452464170/?type=3,12/28/2015 4:30,59,2,8,,
278833668796523_1075466695799879,thanks.,,status,,12/28/2015 3:41,1,1,0,,
278833668796523_1075006735845875,"#KeepAsking and Aspire R11 will never fail to surprise you. Precision touchpad, up to 8 hrs. battery life, Acer BlueLight Shield and a host of exciting features to take your breath away! http://bit.ly/1Rjqeqo . Windows 10. Do Great Things",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1075006735845875/?type=3,12/27/2015 5:30,19701,79,28,,
278833668796523_1074727459207136,"6 days since i purchased a new laptop, Acer E15, with windows 10. I installed windows 7, & now cant access to my wifi just because there is some driver missing, went to the acer website, they say that there is no wifi drivers for windows 7, does that mean, someone who has a acer laptop & has a windows 7 OS, cant access to internet. Bought an acer product 1st time, Never expected such dissatisfaction from Acer Products... :-(",,status,,12/26/2015 13:29,2,0,0,,
278833668796523_1074538079226074,Bring home any Acer laptop and get Unistall Antivirus Pack and lifetime data recovery pack – FREE! Also get 1 year ADP + 2 year Extended standard Warranty* worth 4999/- by paying just Rs. 1499 extra. Go #OhTeri http://bit.ly/1Rjqeqo Windows 10. Do Great Things.,Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1074538079226074/?type=3,12/26/2015 5:30,42,3,0,,
278833668796523_1074441315902417,I purchased and Acer 2 moniters problms registration is not respond customer service interface.worst service,,status,,12/26/2015 0:57,1,0,0,,
278833668796523_1074435605902988,I call today call center call taken by miss Aditi i ask how to extent warranty for my notebook she sad after purchase with in 7 day we can extend warranty. I ask any other process for extend the warranty she sad no process and i ask transfer this call to any senior she sad this call not transfer any senior and no facility available for call transfer this this worst and fucking service  i never suggest to buy acer product even my officer also......,,status,,12/26/2015 0:31,1,0,0,,
278833668796523_1073747139305168,Your service centers not available in sangli mahshtra,,status,,12/25/2015 8:32,0,0,0,,
278833668796523_1073518335994715,"May the divine spirit bless you and your loved ones with happiness and prosperity, all year round! Acer wishes everyone happy holidays and a Merry Christmas.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1073518335994715/?type=3,12/25/2015 0:30,31,4,1,,
278833668796523_1073431082670107,Aspirations e1-531 me consider replace your battery likh kar a raha hai 2year old laptop hai,,status,,12/24/2015 23:21,1,0,0,,
278833668796523_1073355796010969,Acer bhai.. Wish you marry Christmas 🎅..,,status,,12/24/2015 21:29,1,0,0,,
278833668796523_1072874516059097,"4 amazing work-play modes, 360-degree convertible display, True Harmony and other smart features. Acer Aspire R11 – for those who #KeepAsking. http://bit.ly/1Rjqeqo  Windows 10. Do Great Things.",Timeline Photos,photo,https://www.facebook.com/acerindia/photos/a.281637335182823.79672.278833668796523/1072874516059097/?type=3,12/24/2015 5:30,16769,51,35,,
